,id,post_id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count,hot_score
1073,259529,68945743,JSON Extraction from Splunk log,"<p>I have a requirement where i need to extract part of JSON code from splunk log and assign that field to spath for further results</p>
<p>My regex is working in regex101 but not in splunk</p>
<p>below is log snippet --looking to grab the JSON code starting from {&quot;unique_appcodes to end of line..i have shown the expected output below in the post</p>
<pre><code> cwmessage: 2021-08-26 17:14:10 araeapp INFO MRC: Unique AppCodes Report requested.
2021-08-26 17:14:10 araeapp INFO MRC_ARAE_I_042: (local) requesting uniq_appcodes report for KKA
2021-08-26 17:14:10 araeapp INFO {&quot;unique_appcodes&quot;: [{&quot;count&quot;: 2, &quot;app_code&quot;: &quot;XYZ&quot;, &quot;group&quot;: &quot;&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 2, &quot;app_code&quot;: &quot;QQQ&quot;, &quot;group&quot;: &quot;TSR05441&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 1, &quot;app_code&quot;: &quot;QQQ&quot;, &quot;group&quot;: &quot;&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 192, &quot;app_code&quot;: &quot;PPP&quot;, &quot;group&quot;: &quot;TSR05560&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 12, &quot;app_code&quot;: &quot;PPP&quot;, &quot;group&quot;: &quot;&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 12, &quot;app_code&quot;: &quot;GM9&quot;, &quot;group&quot;: &quot;TSR06083&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 139, &quot;app_code&quot;: &quot;ZZZ&quot;, &quot;group&quot;: &quot;TSR06103&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 6, &quot;app_code&quot;: &quot;GNA&quot;, &quot;group&quot;: &quot;TSR06085&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 803, &quot;app_code&quot;: &quot;SSS&quot;, &quot;group&quot;: &quot;MXXX0718&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 3, &quot;app_code&quot;: &quot;SSS&quot;, &quot;group&quot;: &quot;&quot;, &quot;instance&quot;: &quot;KKA&quot;}]}
 
</code></pre>
<p>Rex using:</p>
<pre><code>| rex field=_raw (?msi)(?&lt;json_field&gt;\{\&quot;unique_appcodes\&quot;.+\}$)
 
</code></pre>
<p>and this perfectly working in regex101.com which is extracting  the below required part but when i use this in SPlunk its not giving any results im thinking its the spaces between the JSON attributes</p>
<p>Please let me know your thoughts</p>
<pre><code>{&quot;unique_appcodes&quot;: [{&quot;count&quot;: 2, &quot;app_code&quot;: &quot;XYZ&quot;, &quot;group&quot;: &quot;&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 2, &quot;app_code&quot;: &quot;QQQ&quot;, &quot;group&quot;: &quot;TSR05441&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 1, &quot;app_code&quot;: &quot;QQQ&quot;, &quot;group&quot;: &quot;&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 192, &quot;app_code&quot;: &quot;PPP&quot;, &quot;group&quot;: &quot;TSR05560&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 12, &quot;app_code&quot;: &quot;PPP&quot;, &quot;group&quot;: &quot;&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 12, &quot;app_code&quot;: &quot;GM9&quot;, &quot;group&quot;: &quot;TSR06083&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 139, &quot;app_code&quot;: &quot;ZZZ&quot;, &quot;group&quot;: &quot;TSR06103&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 6, &quot;app_code&quot;: &quot;GNA&quot;, &quot;group&quot;: &quot;TSR06085&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 803, &quot;app_code&quot;: &quot;SSS&quot;, &quot;group&quot;: &quot;MXXX0718&quot;, &quot;instance&quot;: &quot;KKA&quot;}, {&quot;count&quot;: 3, &quot;app_code&quot;: &quot;SSS&quot;, &quot;group&quot;: &quot;&quot;, &quot;instance&quot;: &quot;KKA&quot;}]}
 
</code></pre>",,1,2,,2021-8-26 21:55:18,,2021-8-26 23:46:20,,,,,5001308.0,,1,0,json|regex|splunk|splunk-query|rex,39,6
1074,259530,68955230,splunk query based on log stdout,"<p>I cannot think of how to query a splunk. I have log &quot;Waiting for changelog lock..&quot; and now I need to select all occurrences if in 10 minutes time period, starting from after this is printed, there is no log saying &quot;Successfully acquired change log lock&quot;. This does not work, as it checks if same log contains it: <code>index=&quot;[there goes my index]&quot; | spath log | search NOT log=&quot;*Successfully acquired change log lock*&quot; AND log='Waiting for changelog lock..' earliest=-10m@m latest=now</code></p>",68957245.0,1,0,,2021-8-27 14:36:22,,2021-8-27 17:20:01,,,,,1444413.0,,1,0,select|logging|splunk,20,6
1075,259531,68967207,splunk. find count of occurs in each event,"<p>How to make a query to find the number of occurrences of a string in each event, that is, if a tag occurs more than once in an event, the search should show the number of such tags in each individual event</p>",,1,1,,2021-8-28 18:34:08,,2021-8-29 01:31:38,,,,,16775623.0,,1,0,splunk,62,7
1076,259532,68978891,nested if loop in splunk,"<p>I would like to write in splunk a nested if loop:
<strong>What I want to achieve</strong></p>
<blockquote>
<pre><code>if buyer_from_France: 
   do eval percentage_fruits
   if percentage_fruits&gt; 10:
        do summation
        if summation&gt;20:
                   total_price
                   if total_price&gt;$50:
                              do(trigger bonus coupon)
</code></pre>
</blockquote>
<p>My current code (that works):</p>
<pre><code>&gt; | eventstats sum(buyers_fruits) AS total_buyers_fruits by location
&gt; | stats sum(fruits) as buyers_fruits by location buyers 
&gt; | eval percentage_fruits=fruits_bought/fruits_sold 
&gt; | table fruits_bought fruits_sold buyers
&gt; | where percentage_fruits &gt; 10
&gt; | sort - percentage_fruits
</code></pre>
<p>How do I complete the syntax/expression for the 2nd (summation) and consequently, 3rd (total price), 4th if-loop (trigger)?</p>",69005277.0,1,4,,2021-8-30 04:18:42,,2021-8-31 21:03:18,2021-8-30 07:21:47,,3706016.0,,16783738.0,,1,0,if-statement|nested-loops|splunk|splunk-query,56,6
1077,259533,68999123,Sum of numeric values in all events in given time period,"<p>I have following events that are logged periodically (every minute):</p>
<pre><code>14:58 index=prod_service service.error error.count=&quot;3&quot;
14:59 index=prod_service service.error error.count=&quot;4&quot;
15:00 index=prod_service service.error error.count=&quot;0&quot;
15:01 index=prod_service service.error error.count=&quot;10&quot;
</code></pre>
<p>I've set up an alert to alert me when we have 10 Events in an hour that have more than &quot;0&quot; error.counts, however I would like to change it to alerting me when the count over all events is greater than 10 in an hour. So how can I sum the error.count over all events (which would be 17)</p>
<p>My current query only counts the number of events that have more than 0 errors...:</p>
<pre><code>index=prod-service service.count | where sum('error.count') &gt; 0
</code></pre>",69012703.0,2,0,,2021-8-31 12:58:39,,2021-9-1 11:16:05,,,,,8920381.0,,1,1,splunk|splunk-query,36,7
1078,259534,69002527,Combine Splunk Rex Queries,"<p>I am looking to combine and manipulate two extracted fields from separate logging instances. I am using the <code>rex</code> command to do the extraction.</p>
<p>However, from reading documentation it appears it's not possible to combine to separate rex commands that will match different lines.</p>
<p>For example:</p>
<p>Say I have this line logged: <code>Timestamp Caller foo bar &lt;DATA&gt; blah blah</code>. Using rex I can grab the <code>&lt;DATA&gt;</code> field as simple as <code>rex field=log &quot;foo bar (?&lt;DATA&gt;\d{1,6}).*</code>. (Note it is numeric data).</p>
<p>Now I have another line logged as <code>Timestamp Caller baz qux &lt;DATA2&gt; blah blah</code>. Again, I can grab <code>&lt;DATA2&gt;</code> as <code>rex field=log &quot;baz qux (?&lt;DATA2&gt;\d{1,6}).*</code>.</p>
<p>The problem is there is a relationship between <code>&lt;DATA&gt;</code> and <code>&lt;DATA2&gt;</code> that I'd like to quantify.</p>
<p>How can I run a query that will capture both data points that appear in separate logging lines?</p>
<p>Note: the related <code>How can I combine 2 queries in Splunk</code> questions aren't relevant as the data in those questions either appears in the same line or they aren't using <code>rex</code> explicitly.</p>",,1,1,,2021-8-31 16:47:40,,2021-8-31 18:21:30,,,,,9573099.0,,1,0,splunk|splunk-query|splunk-dashboard,104,9
1079,259535,69020852,Sorting the splunk timechart table with the values in descending order based on a row's values in the timechart table,"<p>This is my splunk query</p>
<pre><code>index=xxxxx &quot;searchTerm&quot;)|rex &quot;someterm(?&lt;errortype&gt;)&quot; | timechart count by
errortype span =&quot;1w&quot; | addcoltotals labelfield=total | fillnullvalue=TOTAL|fileds - abc,def,total
</code></pre>
<p>I am adding the total count of the errors over a week  in another column named TOTAL as depicted in table below.Here A... B... are error names in alphabetical order, the values are total number of errors that occured on that day for that errortype</p>
<pre><code>_time       A....   A....   C....   D....   E....

2021-08-25  11      22      05      23      89  
2021-08-26  15      45      45      13      39  
2021-08-27  34      05      55      33      85
2021-08-28  56      08      65      53      09
2021-08-29  01      06      95      36      01
TOTAL       117     86      265     158     223
</code></pre>
<p>I want these sorted by value in TOTAL row in descending order like</p>
<pre><code>265 223 158 117 86 
</code></pre>
<p>But i am always getting this in alphabetical order of the errortype like</p>
<pre><code>A... A... B...
</code></pre>
<p>how can i improve this query to get the sorted result like i want?</p>",69028849.0,1,0,,2021-9-1 21:40:23,,2021-9-2 10:52:49,,,,,14387037.0,,1,0,splunk|splunk-query|splunk-dashboard,279,11
1080,259536,69066747,Renaming regex returned token values and passing old token value(before they were renamed) to a drilldown search query in Splunk,"<p>I've a splunk query that finds top errors in the log using regular expression. I then display it as a bar chart. the regex returns 10 values for error.</p>
<pre><code>someSearchQuery
| rex &quot;someTerm(?&lt;error&gt;)
| stats count by error
| sort - count 
| head 10
</code></pre>
<p>I want to use the values returned by the query in a drilldown such that clicking on a barchart will display results for that value</p>
<p>The drilldown xml I used for setting token is this</p>
<pre><code>&lt;drilldown&gt; 
    &lt;set token=&quot;show_panel&quot;&gt;true&lt;/set&gt;
    &lt;set token=&quot;selected_value&quot;&gt;$click.value$&lt;/set&gt;
&lt;/drilldown&gt;
</code></pre>
<p>and then I use this token in the drilldown query as such</p>
<pre><code>someSearchQuery
| rex &quot;someTerm(?&lt;error&gt;)
| search error=$selected_value$
| timechart count by errorType span=&quot;1m&quot;
| addcoltotals
| rename NULL as count
</code></pre>
<p>These error names are too technical and I want to change them to something general in the main panel and drilldown both.</p>
<p>for example, if regex returned error &quot;ID not found&quot;, I want to replace it with &quot;Data_error&quot;</p>
<p>Also I want my title to change with the general name</p>
<pre><code>&lt;title&gt;$selected_value$&lt;/title&gt;
</code></pre>
<p>But the problem is when I change the name using <code>eval</code>, the drilldown query doesn't get the actual error name and search fails because there is no such error as &quot;Data_error&quot;. The query needs &quot;ID not found&quot; to function.</p>
<p>Is there any way this can be achieved? Can I change the name of my searchTerm and at the same time use the old searchTerm in drilldown query as well?</p>",,1,0,,2021-9-5 19:55:20,,2021-9-10 20:59:42,2021-9-9 12:25:12,,4418.0,,14387037.0,,1,0,regex|splunk|splunk-query|splunk-calculation|splunk-dashboard,40,6
1081,259537,69122499,Splunk: docker-compose starts but web GUI is not available,"<p>I have a docker-compose.yml to run <strong>splunk</strong> and <strong>splunkforwarder</strong> containers.</p>
<p>This docker-compose start OK, but when I try to access http://localhost:8000, a got error: This site can’t be reached.</p>
<p>My current system is <strong>Linux Ubuntu</strong>.</p>
<p>BTW: I have anothers docker containers working perfect in my system.</p>
<p>Please see my docker-compose below:</p>
<pre><code>version: &quot;3.3&quot;
services:
  splunk:
    image: splunk/splunk
    container_name: splunk
    environment:
      - SPLUNK_START_ARGS=--accept-license
      - SPLUNK_USER=root
      - SPLUNK_PASSWORD=Te0k324ja#
      - SPLUNK_ENABLE_LISTEN=9997
    ports:
      - 8000:8000

  splunkforwarder:
    image: splunk/universalforwarder:latest
    container_name: splunkforwarder
    environment:
      - SPLUNK_START_ARGS=--accept-license --answer-yes
      - SPLUNK_FORWARD_SERVER=splunk:9997
      - SPLUNK_USER=root
      - SPLUNK_PASSWORD=Te0k324ja#
      - SPLUNK_ADD=monitor /logs
    restart: always
    depends_on:
      - splunk
    volumes:
      - log_volume:/logs

volumes:
  log_volume:
</code></pre>
<hr />
<p>EDIT:
After around 10 minutes the splunks begins to listen at port 8000. Could someone test my docker-compose file, too see if works at another system?</p>
<p>In the splunk GUI I got the following RED alert:</p>
<p><a href=""https://i.stack.imgur.com/nYQfE.png"" rel=""nofollow noreferrer"">Screenshot of the splunk alert</a>IOWait
Root Cause(s):
System iowait reached red threshold of 3
Maximum per-cpu iowait reached red threshold of 10
Sum of 3 highest per-cpu iowaits reached red threshold of 15</p>
<p>Thanks in advance!</p>",,2,1,,2021-9-9 17:31:16,2.0,2021-11-21 01:21:27,2021-9-13 19:04:12,,14708449.0,,14708449.0,,1,1,docker|docker-compose|splunk,133,8
1082,259538,69157721,Regex - replacing part of a matched group possible?,"<p>Is it possible to replace half or x characters of a matched group?</p>
<p>I have had a request for a partial email capturing, so something like <code>example123@abcdef.com</code> becomes <code>***mple123@***def.com</code></p>
<p>I can do this if the characters before and after the @ are 3 characters long,</p>
<p><code>([^|@]{0,3})([^]{0,3})</code></p>
<p>This captures <code>123@abc.com</code> perfectly and I can substitute for <code>***@***.com</code> but if it's over 3 characters long on each end, for instance <code>example123@abcdef.com</code> it becomes <code>******e123@abcdef.com</code></p>
<p>The other way I can see is capture everything until the <code>@</code> and everything to the <code>.</code> but then this won't be a partial capture. Is this possible?</p>",69158591.0,1,9,,2021-9-13 05:34:22,,2021-9-13 07:04:34,,,,,16395273.0,,1,3,sed|splunk,63,8
1083,259539,69159662,Gridlines splunk statistical table,<p>I have splunk statistical table dashboard where I need gridlines for that table which is not available in splunk like in excel</p>,,1,2,,2021-9-13 08:37:36,,2021-9-15 17:47:29,,,,,16134665.0,,1,0,dashboard|splunk|gridlines,34,6
1084,259540,69168619,Splunk Kubernetes example,"<p>I found this entry
<a href=""https://stackoverflow.com/questions/61129598/send-kubernetes-pods-logs-to-splunk"">Send Kubernetes pod&#39;s logs to Splunk</a></p>
<p>I was wondering if anyone had a front-to-back example (blog, video, etc.).</p>
<p>I'm used to Kubernetes, but not used to Splunk. I want to deploy something like the <a href=""https://fluentbit.io/"" rel=""nofollow noreferrer"">fluentbit</a> with <a href=""https://www.fluentd.org/"" rel=""nofollow noreferrer"">fluentd</a> solution or <a href=""https://github.com/splunk/splunk-connect-for-kubernetes"" rel=""nofollow noreferrer"">Splunk Connect for Kubnernetes</a>. I've done this with other solutions pretty easily (they usually have something simple to deploy into K8s), but working with Splunk is giving me problems.</p>
<p>I'm covering three scenarios here:</p>
<ol>
<li>Some things log only to stdout, which fluentbit/fluentd should handle</li>
<li>Some things log only to file</li>
<li>I'd like to collect all the Kubernetes events</li>
</ol>
<p>Right now I'm mostly worried about sceario 1, but I have no control over the pods/containers, the configuration, etc. I have to find a way to do that without changing the Helm charts that are being used for deployment. I put in change requests for #2 to at least get the data into stdout, but that's another battle.</p>
<p>I've tried a bunch of things (links below) but it's just not behaving for me. I was hoping to follow a tutorial step-by-step to get a POC done and then get in an customize it further.</p>
<p>Some stuff I've been reading/watching:</p>
<ul>
<li><strong>Most useful one so far:</strong> <a href=""https://computingforgeeks.com/send-logs-to-splunk-using-splunk-forwarder/"" rel=""nofollow noreferrer"">Send Logs to Splunk on Kubernetes using Splunk Forwarder</a> - gets me to the point where I understand I can use the <a href=""https://hub.docker.com/r/splunk/universalforwarder"" rel=""nofollow noreferrer"">splunk/universalforwarder:latest</a> image to get logs flowing to my Splunk instance</li>
<li><strong>Deploy Splunk Enterprise on Kubernetes</strong>: <a href=""https://www.splunk.com/en_us/blog/platform/deploy-splunk-enterprise-on-kubernetes-splunk-connect-for-kubernetes-and-splunk-insights-for-containers-beta-part-1.html"" rel=""nofollow noreferrer"">1</a>/<a href=""https://www.splunk.com/en_us/blog/platform/deploy-splunk-enterprise-on-kubernetes-splunk-connect-for-kubernetes-and-splunk-insights-for-containers-beta-part-2.html"" rel=""nofollow noreferrer"">2</a>/<a href=""https://www.splunk.com/en_us/blog/it/deploy-splunk-enterprise-on-kubernetes-splunk-connect-for-kubernetes-and-splunk-insights-for-containers-beta-part-3.html"" rel=""nofollow noreferrer"">3</a> - which seemed to get me running my own host and local data just fine, but not what I need</li>
<li><strong>Videos from Splunk User Groups</strong>: <a href=""https://www.youtube.com/watch?v=BZgGXk2a5d4"" rel=""nofollow noreferrer"">1</a>/<a href=""https://www.youtube.com/watch?v=V2NH1K8Lh8s"" rel=""nofollow noreferrer"">2</a> - again, got Splunk running but doesn't give insight on forwarding data from Kuberenetes</li>
<li><strong>Splunk Forum Posts</strong>: <a href=""https://community.splunk.com/t5/Getting-Data-In/How-to-index-Kubernetes-STDOUT-data-in-Splunk/m-p/222592"" rel=""nofollow noreferrer"">1</a> - led me to the next one</li>
<li><strong>Splunk Official Git Hub Projects:</strong> <a href=""https://github.com/splunk/splunk-connect-for-kubernetes"" rel=""nofollow noreferrer"">Splunk Connect for Kubnernetes</a> - which I'm just not following for some reason ... but this seems like what I really should be using here</li>
</ul>
<p>I really think I just need something with more verbose, step-by-step instructions written so a toddler can follow them.</p>
<p>I am going to try <a href=""https://github.com/splunk/splunk-connect-for-kubernetes"" rel=""nofollow noreferrer"">Splunk Connect for Kubnernetes</a> from scratch again to see if I can figure it out; however - any links to tutorials would be very helpful.</p>
<p>Unfortunately I don't have time to learn Splunk inside-and-out, nor budget to get someone else in to do this.</p>",,0,1,,2021-9-13 20:13:53,,2021-9-13 20:13:53,,,,,2956829.0,,1,0,kubernetes|splunk|fluentd|fluent-bit,32,6
