id,phase,category,post_id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count,hot_score
261640,0,Integration,59614515,Having datadog listen to a socket in C++,"<p>I have a the following function to publish datadog metrics</p>

<pre><code>int PublishMetric(Metric* metric)
{
    printf(""Sending metric to datadog metric: %s value: %.2f\n"", metric-&gt;metricName, metric-&gt;value);
    DogFood::Tags datadogTags;
    for (int idx=0; idx&lt;metric-&gt;numOfTags; idx++)
    {
        datadogTags[metric-&gt;tags[idx].tagName] = metric-&gt;tags[idx].tagValue;
    }
    DogFood::Metric(
            metric-&gt;metricName,
            metric-&gt;value,
            (DogFood::Type)metric-&gt;metricType,
            1,
            datadogTags
    );
}
</code></pre>

<p>I am now trying to change it so it will go through a socket, as I find in this following page:</p>

<p><a href=""https://github.com/garrettsickles/DogFood"" rel=""nofollow noreferrer"">https://github.com/garrettsickles/DogFood</a>  under <strong>UDS - Unix Domain Sockets (Custom)</strong>.</p>

<p>Now the function looks like this:</p>

<pre><code>int PublishMetric(Metric* metric)
{
    printf(""Sending metric to datadog metric: %s value: %.2f\n"", metric-&gt;metricName, metric-&gt;value);
    DogFood::Tags datadogTags;
    for (int idx=0; idx&lt;metric-&gt;numOfTags; idx++)
    {
        datadogTags[metric-&gt;tags[idx].tagName] = metric-&gt;tags[idx].tagValue;
    }
    DogFood::Send(
        DogFood::Metric(
                metric-&gt;metricName,
                metric-&gt;value,
                (DogFood::Type)metric-&gt;metricType,
                1,
                datadogTags
        ),
        DogFood::UDS(""/var/run/datadog/dsd.socket"")
    );
}
</code></pre>

<p>When I try to compile it, I get 'not a member' errors. How can I include them as members?</p>

<pre><code>/TCP_Server/src/DatadogAdapter/DatadogAdapter.cpp: In function 'int PublishMetric(Metric*)':
/TCP_Server/src/DatadogAdapter/DatadogAdapter.cpp:30:14: error: 'Send' is not a member of 'DogFood'
     DogFood::Send(
              ^~~~
/TCP_Server/src/DatadogAdapter/DatadogAdapter.cpp:30:14: note: suggested alternative: 'Set'
     DogFood::Send(
              ^~~~
              Set
/TCP_Server/src/DatadogAdapter/DatadogAdapter.cpp:38:18: error: 'UDS' is not a member of 'DogFood'
         DogFood::UDS(""/var/run/datadog/dsd.socket"")
                  ^~~
make[2]: *** [src/DatadogAdapter/CMakeFiles/DatadogAdapter.dir/DatadogAdapter.cpp.o] Error 1
</code></pre>",,0,4,,2020-1-6 15:12:18,,2020-1-6 15:12:18,,,,,10522758,,1,0,c++|unix-socket|datadog,82,7.65526
261641,1,Method,67423573,Push Metrics from Camel to External Service,"<p>I am trying to use camel to push metrics to datadog/cloudwatch. I explored meter and micrometer component, but there is no full-on example on how to actually push metrics data to some external service. I have explored all available examples, and nothing seems give me a proper big picture. . The metrics I require are the stats for each route which is running. Any resource/example which points me there would be really helpful.</p>",,2,3,,2021-5-6 17:54:15,,2021-5-10 22:56:37,,,,,15855792,,1,0,apache-camel|amazon-cloudwatch|metrics|datadog|micrometer,78,7.56838
261642,3,Monitoring,67785538,How to setup alerts for two metrics having same threshold value in one monitor in datadog?,"<p>I am trying to set the threshold limit to <code>2</code> errors for my two resources <code>abc.pqr</code> and <code>abc.jkl</code>. I want to trigger the alert and notifications when any of them get past threshold value of <code>2</code>. I don't want to alert when aggregated they surpass threshold limit rather individually.</p>
<p>Let's say if <code>abc.pqr</code> has <code>0</code> errors but <code>abc.jkl</code> has <code>3</code> errors then I should get the alert something like <code>abc.jkl has high error rate</code> and nothing about <code>abc.pqr</code>.</p>
<p>When I tried to aggregate by the <code>Add Query</code> option I get the final query like this</p>
<pre><code>sum(last_10m):avg:trace.trace.annotation.errors{env:stage,service:xyz-stage,resource_name:abc.pqr}.as_count() + avg:trace.trace.annotation.errors{env:stage,service:xyz-stage,resource_name:abc.jkl}.as_count() &gt; 2
</code></pre>
<p>When I tried to choose OR and adding more options after <code>from</code> then the final query is like this.</p>
<pre><code>sum(last_10m):avg:trace.trace.annotation.errors{env:stage AND service:xyz-stage AND resource_name:abc.pqr OR env:stage AND service:xyz-stage AND resource_name:abc.jkl}.as_count() &gt; 2
</code></pre>
<p>I don't think any of this is a valid query for what I am trying to achieve. Is this even possible in datadog or do I have to create separate monitors for both the metrics even though they have the same threshold value?</p>",,1,0,,2021-6-1 08:42:26,,2021-6-8 11:35:05,,,,,10807253,,1,0,datadog,77,7.54596
261643,0,Configuration,65817477,Cannot start webserver on ElasticBeanStalk while specifying javaagent in procfile,"<p>I have an elastic bean stalk server with a spring boot server configured to run on it. Procfile content for the working app is as follows:</p>
<p><code>web: java -jar -Dspring.profiles.active=profile_name my-app.jar</code></p>
<p>However, when I specify a javaagent for APM as follows:</p>
<p><code>web: java -javaagent:/home/ec2-user/dd-java-agent.jar -jar -Dspring.profiles.active=profile_name my-app.jar</code></p>
<p>The app log gives the following error:</p>
<pre><code>Error occurred during initialization of VM
agent library failed to init: instrument
</code></pre>
<p>I tried googling and added quotes, brackets around the java agent jar but it gives the same error.
I also modified the permissions on the <code>dd-java-agent.jar</code> file to be globally accessible.</p>
<p>Also, when I run the following command directly from the command line on elastic bean stalk:</p>
<p><code>java -javaagent:/home/ec2-user/dd-java-agent.jar -jar -Dspring.profiles.active=profile_name my-app.jar</code></p>
<p>The server starts up as expected. Any help guys?</p>",,0,1,,2021-1-20 20:51:44,1,2021-1-20 20:51:44,,,,,2025997,,1,0,spring-boot|amazon-elastic-beanstalk|javaagents|datadog|procfile,77,7.54596
261644,1,Method,67442061,Pytest - how to access all collected test reports for reporting?,"<p>I am looking to gather all test reports from a pytest session and send them to DataDog as log messages.</p>
<p>As part of this process I want to be able to do a bulk creation and send of the analytics (vs sending on each test report).</p>
<p>From what I can tell, all reporting hooks run per test - <a href=""https://docs.pytest.org/en/stable/reference.html#reporting-hooks"" rel=""nofollow noreferrer"">https://docs.pytest.org/en/stable/reference.html#reporting-hooks</a></p>
<p>This means if I'm going to do this each test will incur a slight delay as the call to send results to DataDog will happen sequentially and once per test.</p>
<p>Ideally, I'd be able to iterate over and parse the entire test report for each test case in one hook and build a single API call to DataDog (or send multiple, in cases when there are too many results).</p>
<p>Is it possible with a pytest hook to have access to <em>all</em> test results in a single hook?</p>",,0,0,,2021-5-7 21:50:46,,2021-5-7 21:50:46,,,,,1048539,,1,0,python|pytest|datadog,76,7.52325
261645,1,Error,57557508,Datadog client doesn't send trace to server,"<p>I have following function:</p>

<pre><code>def trace(request):
    caller_name = sys._getframe(1).f_code
    span_name = caller_name.co_filename+""/""+caller_name.co_name+"":""+str(caller_name.co_firstlineno)
    if hasattr(request, 'span') and request.span:
        tracer_context = request.span
        span = tracer.start_span(name=span_name, child_of=tracer_context, service=""pso"")
    else:
        span = tracer.start_span(name=span_name, child_of=None, service=""pso"")

    request.span = span
    return request
</code></pre>

<p>I use it as following:</p>

<pre><code>def my_func(request):
    request = trace(request)
    curr_span = request.span
    // some logic
    curr_span.finish()
    print(curr_span.pprint())
</code></pre>

<p>In logs I see spans as following:</p>

<pre><code>2019-08-19 12:44:55+0000 [-]       name my_func:66
2019-08-19 12:44:55+0000 [-]         id 13718618561359452918
2019-08-19 12:44:55+0000 [-]   trace_id 390415684220986929
2019-08-19 12:44:55+0000 [-]  parent_id 1137199070532920484
2019-08-19 12:44:55+0000 [-]    service my_service
2019-08-19 12:44:55+0000 [-]   resource my_func:66
2019-08-19 12:44:55+0000 [-]       type None
2019-08-19 12:44:55+0000 [-]      start 1566218695.56
2019-08-19 12:44:55+0000 [-]        end 1566218695.56
2019-08-19 12:44:55+0000 [-]   duration 0.000800s
2019-08-19 12:44:55+0000 [-]      error 0
2019-08-19 12:44:55+0000 [-]       tags 
2019-08-19 12:44:55+0000 [-]            env:my-env
</code></pre>

<p>Agent works fine but on datadog server I don't see the trace. What is wrong?</p>",,0,0,,2019-8-19 13:14:05,1,2019-8-19 13:20:27,2019-8-19 13:20:27,,3014866,,3014866,,1,1,python|trace|datadog,76,7.52325
261646,1,Method,62294715,How to instrument code using OpenTracing / OpenCensus?,"<p>I have to instrument our java/python/c++ application using one of the apis (opentracing/opencensus). The problem is that the instrumentation requires that i start a span, set tags, set logs and then close the span in each method call. This is too much change for us. Can anyone help in solving this problem ? how do i achieve this without polluting my code with all the instrumentation code ?</p>",,1,0,,2020-6-10 02:08:43,,2020-6-12 16:38:39,,,,,4764684,,1,0,datadog|jaeger|opentracing|distributed-tracing|opencensus,76,7.52325
261647,1,Method,68400137,Send KafkaStreams jmx metrics with java datadog agent,"<p>I'm using the <a href=""https://docs.datadoghq.com/tracing/setup_overview/setup/java/?tab=containers"" rel=""nofollow noreferrer"">dd javaagent</a> method to launch my java application that is a Kafka streams application.  I'd like the kafkastreams metrics defined <a href=""https://docs.confluent.io/platform/current/streams/monitoring.html#accessing-metrics-via-jmx-and-reporters"" rel=""nofollow noreferrer"">here</a> to be shipped to dd, however dd is not getting them.</p>
<p>the <code>dd.jmxfetch.enabled</code> arg is set to true, which it already is by default anyway. I'm unsure if I need to create any other <code>metrics.yaml</code> file or <code>jmx.yaml</code> datadog config for this to work?</p>",,1,0,,2021-7-15 19:59:33,,2021-9-24 22:13:46,2021-7-15 22:37:10,,1698794,,1698794,,1,1,monitoring|apache-kafka-streams|jmx|datadog,67,7.5043
261648,2,Query,66639586,How do I query DataDog for a phrase in the stack trace?,"<p>DataDog is so useless in its querying and its intuitiveness ... I'm looking for a custom exception in the stack trace. I found individual log entries in the last 18 hours that contain my exception class name, but attempting to write a log query that will find me all the occurrences is returning nothing. E.g.:</p>
<p>environment:prod @thrown.extendedStackTrace:UserDoesNotExistException</p>
<p>I'd like to include more words in the query, but even reducing down a single word fails to find anything. I've looked at their documentation, which is zero help.</p>",,1,0,,2021-3-15 14:11:28,,2021-12-2 16:59:27,,,,,187423,,1,1,datadog,67,7.5043
261649,1,Error,69645732,No metrics showing on Datadog,"<p>I am trying to send metrics generated from my Go microservice similar to <a href=""https://stackoverflow.com/questions/51124961/send-data-to-datadog-using-go"">this</a>-</p>
<pre class=""lang-golang prettyprint-override""><code>import (
    &quot;github.com/DataDog/datadog-go/statsd&quot;
    &quot;log&quot;
)

func main() {
    // Create the client
    c, err := statsd.New(&quot;127.0.0.1:8125&quot;)
    if err != nil {
        log.Fatal(err)
    }
    // Prefix every metric with the app name
    c.Namespace = &quot;myapp.&quot;
    // Count two events
    err = c.Count(&quot;my_counter&quot;, 2, nil, 1)
    if err != nil {
        log.Fatal(err)
    }
    // Close the client
    err = c.Close()
    if err != nil {
        log.Fatal(err)
    }
}
</code></pre>
<p>I am using Gitlab to push the image into Azure Container Registry and eventually deploying it into my Kubernetes cluster. I am able to see the logs for this microservice, but not being able to see the custom metrics generated. I have already set the <code>hostPort</code> as mentioned <a href=""https://docs.datadoghq.com/developers/dogstatsd/?tab=kubernetes"" rel=""nofollow noreferrer"">here</a> for the Kubernetes agent setup. Any help in finding the cause of the error will be really helpful.</p>",69793104,1,0,,2021-10-20 12:09:40,,2021-11-1 05:55:07,,,,,11827585,,1,0,go|kubernetes|datadog,74,7.47693
261650,3,Visualization,64539546,Is it possible to create a timeseries graph of an SLO in Datadog?,"<p>Is it possible to graph an SLO as a time-series graph using just native Datadog components?</p>
<p>If so, how?</p>
<p>I can only find a way to show an SLO as a number, I'd like to show how it changes over time in a graph-format.</p>",64542859,1,0,,2020-10-26 14:55:11,,2020-10-26 18:21:26,2020-10-26 15:05:10,,1106539,,1106539,,1,0,graph|time-series|datadog,41,7.45114
261651,1,Method,62074299,Datadog data validation between on-prem and cloud database,"<p>Very new to Datadog and need some help. I have crafted 2 SQL queries (one for on-prem database and one for cloud database) and I would like to run those queries through Datadog and be able display the query results and validate that the daily results fall within an expected variance between the two systems. </p>

<p>I have already set up Datadog on the cloud environment and believe I should use DogStatsD to create a custom metric but I am pretty lost with how I can incorporate my necessary SQL queries in the code to create the metric for eventual display on a dashboard. Any help will be greatly appreciated!!!</p>",,1,0,,2020-5-28 20:50:31,,2020-5-28 21:23:05,,,,,12822559,,1,0,validation|datadog,69,7.3554
